has_types	0.02824
	0.27228	sunglasses
	0.27209	shorts
	0.26910	strap
	0.26727	adidas
	0.26526	dress
	0.26392	bikinis
	0.25985	outfits
	0.25518	wear
	0.25422	leggings
	0.24972	sequined
	0.24953	leotard
	0.24676	halter
	0.24226	pants
	0.24164	bikini
	0.24086	jumpsuits
	0.23995	eyewear
	0.23962	drawstring
	0.23864	goggles
	0.23772	snowboard
	0.23712	bodysuits
	0.23213	jumpsuit
	0.23137	skirts
	0.22902	spandex
	0.22858	bustier
	0.22842	sandals
	0.22796	outerwear
	0.22773	pant
	0.22723	padded
	0.22674	helmets
	0.22469	backpacks
	0.22453	jacket
	0.22224	juniors
	0.22171	breathable
	0.22147	outfit
	0.22086	dresses
	0.22019	bodysuit
	0.22004	strappy
	0.21951	handbags
	0.21876	shoes
	0.21796	wearing
	0.21783	boots
	0.21783	apparel
	0.21607	skirt
is_black_and_white	0.37363
	0.23954	tabloid
	0.23791	media
	0.23300	footballer
	0.23084	publisher
	0.23049	football
	0.22452	preseason
	0.22193	headlines
	0.21641	midfielder
	0.21434	defender
	0.21092	newswire
	0.20970	publishes
	0.20821	game
	0.20788	soccer
	0.19929	syndicated
	0.19904	sportswriter
	0.19555	columnist
	0.19507	playmaker
	0.19212	goalkeeper
	0.19126	empresa
	0.19125	goalscoring
	0.19104	referees
	0.18872	footballers
	0.18826	player
	0.18758	referee
	0.18721	games
	0.18705	news
	0.18674	newspaper
	0.18616	sensationalized
	0.18350	pundit
	0.18279	players
	0.18158	scoring
	0.18153	previews
	0.18143	downplays
	0.18032	cartoonist
	0.17996	videogame
	0.17949	scorer
	0.17945	newsletters
	0.17920	wizards
	0.17819	panelist
	0.17818	archdiocesan
	0.17704	winger
	0.17638	signings
	0.17611	publishing
	0.17574	byline
	0.17500	bemoans
	0.17428	publicist
	0.17307	sobre
	0.17300	dismisses
	0.17294	flyers
	0.17170	reprinting
made_of_water_is_watery	0.37383
	0.30231	pickles
	0.26988	sauerkraut
	0.26554	bitters
	0.26342	smoothies
	0.26086	brewed
	0.26043	soups
	0.25873	sodas
	0.25699	juice
	0.25519	servings
	0.25429	pints
	0.25274	cucumber
	0.25110	kimchi
	0.24917	unpasteurized
	0.24893	lemonade
	0.24809	gazpacho
	0.24757	grapefruit
	0.24671	cucumbers
	0.24423	unsweetened
	0.24389	juices
	0.24385	watermelon
	0.24074	carbonated
	0.24010	drinks
	0.23966	vodka
	0.23720	sour
	0.23648	milkshakes
	0.23616	salads
	0.23344	cantaloupe
	0.23334	beverages
	0.22856	sweetener
	0.22809	radishes
	0.22719	cilantro
	0.22563	celery
	0.22539	cider
	0.22444	sweetened
	0.22402	hummus
	0.22368	tangy
	0.22303	yogurt
	0.22280	margaritas
	0.22177	seedless
	0.22020	flavored
	0.21938	slaw
	0.21867	beers
	0.21812	sours
	0.21782	liqueur
	0.21517	gin
	0.21504	teas
	0.21456	fermented
	0.21419	liqueurs
	0.21393	drinkable
	0.21379	watercress
has_a_collar	0.37500
	0.30222	jacket
	0.27231	blazer
	0.27099	blouse
	0.26968	slacks
	0.26624	sleeveless
	0.26541	shirt
	0.26013	suits
	0.25839	suit
	0.25499	suiting
	0.24495	trousers
	0.23967	overcoat
	0.23588	blouses
	0.23581	tunic
	0.23034	cape
	0.22924	lapels
	0.22743	shirts
	0.22548	sleeved
	0.22389	coat
	0.22183	windbreaker
	0.21846	jackets
	0.21695	turtleneck
	0.21581	tailoring
	0.21557	cardigan
	0.21509	pullover
	0.20986	untucked
	0.20962	blazers
	0.20841	outerwear
	0.20666	buttoned
	0.20384	vest
	0.20322	menswear
	0.20293	tailored
	0.20040	coats
	0.19984	pants
	0.19962	hoodie
	0.19953	overcoats
	0.19408	khakis
	0.19264	unbuttoned
	0.19159	pantsuits
	0.19105	outfit
	0.19039	jumpsuit
	0.18822	attire
	0.18591	tuxedo
	0.18563	sweatshirt
	0.18448	dress
	0.18299	cropped
	0.18217	sleeves
	0.18172	sweater
	0.18151	pinstriped
	0.17981	capes
	0.17960	shorts
has_big_back_legs	0.37500
	0.24512	toad
	0.23628	cricket
	0.22570	kangaroo
	0.22467	toads
	0.21376	grasshopper
	0.20659	frog
	0.20206	cricketer
	0.19554	frogs
	0.19419	tadpoles
	0.19227	cricketers
	0.17865	marsupial
	0.17823	cricketing
	0.17266	paceman
	0.16865	mammalian
	0.16552	amphibian
	0.15967	batsman
	0.15843	rabbit
	0.15422	lbw
	0.15140	wickets
	0.14803	one-dayers
	0.14753	pacemen
	0.14671	washingtonpost.com
	0.14636	amphibians
	0.14083	umpiring
	0.13919	rat
	0.13522	prefrontal
	0.13436	batsmen
	0.13296	bovine
	0.13206	al-Bashir
	0.12939	atrazine
	0.12840	spongiform
	0.12720	salamanders
	0.12687	wicketless
	0.12549	kangaroos
	0.12480	vitro
	0.12355	ruminations
	0.12276	wicket
	0.12055	al-Masri
	0.12054	immunized
	0.12003	haemorrhagic
	0.11859	rabbits
	0.11725	monoclonal
	0.11679	wicketkeeper
	0.11626	d'Affaires
	0.11578	selectors
	0.11574	trickster
	0.11504	under-19
	0.11399	al-Rawi
	0.11390	dismisses
	0.11357	internationalize
is_eaten_by_birds	0.37500
	0.24601	caterpillar
	0.24327	worm
	0.23254	slug
	0.23112	snail
	0.21297	earthworms
	0.21174	caterpillars
	0.20259	washingtonpost.com
	0.19884	crawlers
	0.19313	larvae
	0.19238	worms
	0.18854	unclassified
	0.18843	slugs
	0.18547	celled
	0.17862	metamorphosis
	0.17793	dragonflies
	0.17631	grubs
	0.17545	parasitic
	0.17181	infects
	0.16992	d'Affaires
	0.16469	renominate
	0.16348	amoeba
	0.16190	iRobot
	0.16156	ladybugs
	0.16000	snails
	0.15672	invertebrates
	0.15301	borer
	0.15078	malware
	0.15030	microbe
	0.14927	parasite
	0.14814	amphibians
	0.14588	rewrites
	0.14531	keystroke
	0.14336	amphibian
	0.14161	al-Dulaimi
	0.14003	telegram.com
	0.13997	grata
	0.13974	organisms
	0.13860	aphids
	0.13826	mollusks
	0.13762	symbiotic
	0.13698	al-Sahhaf
	0.13677	extraterrestrial
	0.13646	spoofed
	0.13557	mid-1998
	0.13505	nymphs
	0.13482	organism
	0.13480	al-Yawer
	0.13456	iVillage
	0.13406	bots
	0.13335	slithering
is_found_in_bedrooms	0.37500
	0.26511	basins
	0.26254	dresser
	0.25554	bed
	0.24902	basin
	0.24713	bedrooms
	0.24692	beds
	0.24236	bedroom
	0.23795	transsexuals
	0.23558	dressers
	0.22871	mirror
	0.22548	wardrobes
	0.22188	vanity
	0.21990	cradle
	0.21666	mirrors
	0.21321	sofa
	0.20379	nightstand
	0.20028	headboard
	0.19822	bedside
	0.19769	stockings
	0.19172	distanced
	0.19112	drawers
	0.19086	commode
	0.19003	bathroom
	0.18856	rearview
	0.18812	bathrooms
	0.18754	lavatory
	0.18694	lingerie
	0.18661	transsexual
	0.18543	bath
	0.18481	bisexuals
	0.18177	bedded
	0.17897	baths
	0.17340	armrests
	0.17317	mirroring
	0.16860	brunette
	0.16841	al-Anbar
	0.16809	straddles
	0.16753	closets
	0.16719	pedestal
	0.16638	mattresses
	0.16586	lesbians
	0.16428	sedimentary
	0.16397	bunk
	0.16255	fantasies
	0.16226	mattress
	0.16105	armoire
	0.15977	armrest
	0.15970	restraints
	0.15900	masturbating
	0.15561	adjoins
is_traditional	0.37500
	0.41352	harpsichord
	0.35335	cellist
	0.34193	violist
	0.34179	accompanist
	0.33690	virtuosos
	0.33020	violinist
	0.32242	musicologist
	0.32015	flutist
	0.31871	violinists
	0.31687	violins
	0.31433	clarinetist
	0.31299	oboe
	0.31149	instrumentalists
	0.30826	concertos
	0.30772	virtuoso
	0.30690	instrumentalist
	0.30377	cello
	0.29714	concertmaster
	0.29708	soloist
	0.29354	pianist
	0.29349	organist
	0.29292	violin
	0.29291	orchestrations
	0.29201	fiddles
	0.28821	percussionist
	0.28725	pianos
	0.28255	mandolin
	0.28086	pianists
	0.28032	arranger
	0.28018	uncredited
	0.27997	viola
	0.27791	virtuosic
	0.27700	clarinet
	0.27563	sonatas
	0.26915	keyboardist
	0.26763	soloists
	0.26695	saxophonist
	0.26579	bagpipes
	0.26201	composer
	0.26197	banjo
	0.25947	klezmer
	0.25903	bandleader
	0.25876	cabinetmaker
	0.25870	saxophone
	0.25843	concerto
	0.25837	bagpipe
	0.25743	piano
	0.25651	improvising
	0.25516	sitar
	0.25373	fiddle
made_of_canvas	0.37500
	0.30878	backpacks
	0.29770	backpack
	0.29257	rucksack
	0.26875	totes
	0.26580	bags
	0.26028	handbags
	0.25908	tote
	0.25747	duffel
	0.24351	tents
	0.23797	bag
	0.23775	handbag
	0.23628	satchel
	0.23211	luggage
	0.22254	umbrella
	0.22084	umbrellas
	0.21339	stroller
	0.20965	belts
	0.20794	tent
	0.20539	lightweight
	0.20291	breathable
	0.20270	buggy
	0.20165	knapsack
	0.19911	tarps
	0.19883	footwear
	0.19790	strollers
	0.19723	briefcases
	0.19576	suitcases
	0.19520	purses
	0.19267	tarpaulins
	0.18940	windbreaker
	0.18814	kite
	0.18717	tarpaulin
	0.18522	kites
	0.18438	shoes
	0.18434	wallets
	0.18213	sneakers
	0.17886	organisers
	0.17846	zippered
	0.17806	drawstring
	0.17719	adidas
	0.17661	organiser
	0.16801	baggage
	0.16776	sporty
	0.16749	belt
	0.16544	sandals
	0.16342	straps
	0.16133	roomy
	0.16121	marquees
	0.16089	webbing
	0.15939	sunglasses
is_flexible	0.37778
	0.28190	tread
	0.28058	twisting
	0.28057	bends
	0.27724	flexed
	0.27003	bending
	0.26831	knees
	0.26758	tongue
	0.26094	spokes
	0.25731	heel
	0.25586	toes
	0.25365	butted
	0.25060	ankles
	0.24808	treaded
	0.24794	flexing
	0.24793	wrists
	0.24716	bent
	0.24528	lashed
	0.24351	abrasion
	0.24123	spoke
	0.23624	bend
	0.23543	elbows
	0.23537	tangling
	0.23502	soles
	0.23236	feet
	0.23061	stiff
	0.23007	skidding
	0.22984	sheathing
	0.22980	foot
	0.22803	grooved
	0.22667	ropes
	0.22507	underfoot
	0.22488	stiffness
	0.22372	fingers
	0.22319	gritted
	0.22261	limbs
	0.22257	knobby
	0.22251	traction
	0.22197	grip
	0.21753	tongues
	0.21731	stretching
	0.21704	cushioning
	0.21582	pliable
	0.21561	switchbacks
	0.21417	groaned
	0.21375	stumps
	0.21345	splints
	0.21275	inclines
	0.21271	cupped
	0.21226	kink
	0.21184	stretched
does_wriggle	0.37838
	0.24465	caterpillar
	0.23113	worm
	0.22964	slug
	0.22296	parasitic
	0.21240	celled
	0.20678	slithering
	0.19454	eel
	0.19313	worms
	0.19111	washingtonpost.com
	0.18922	grubs
	0.18858	earthworms
	0.18386	tiremaker
	0.18034	inflicts
	0.17982	infects
	0.17912	crawlers
	0.17908	burrowed
	0.17768	amoeba
	0.17339	toe
	0.17306	parasite
	0.17234	al-Dulaimi
	0.17102	microbe
	0.16949	filers
	0.16728	larvae
	0.16691	treaded
	0.16663	gangrene
	0.16599	borer
	0.16317	eels
	0.16202	unclassified
	0.16154	maggots
	0.16136	slugs
	0.15995	parasites
	0.15913	al-Mahdi
	0.15899	caterpillars
	0.15859	al-Majid
	0.15773	infestations
	0.15761	iRobot
	0.15739	symbiotic
	0.15717	fasciitis
	0.15613	cushioning
	0.15535	el-Sheik
	0.15447	encyclical
	0.15438	telegram.com
	0.15413	underreporting
	0.15379	mollusks
	0.15207	metatarsal
	0.15155	invertebrates
	0.15055	infecting
	0.15004	organisms
	0.14983	undo
	0.14981	fungal
does_eat_anything	0.38095
	0.30352	rat
	0.28080	bovine
	0.26208	rhesus
	0.26104	antibody
	0.25925	mammalian
	0.25616	monoclonal
	0.25410	cloned
	0.25297	human
	0.25213	mice
	0.24902	transgenic
	0.24872	antibodies
	0.24558	expressing
	0.24522	mouse
	0.23978	recombinant
	0.23506	pigs
	0.23501	macaque
	0.23190	nonhuman
	0.22790	expressed
	0.22688	vitro
	0.22291	primate
	0.22092	pig
	0.21393	progenitor
	0.21378	receptor
	0.20606	immunized
	0.20580	rats
	0.20348	hedgehog
	0.20344	immunodeficiency
	0.20194	guinea
	0.20166	characterization
	0.19986	chimpanzee
	0.19985	hamster
	0.19981	cloning
	0.19773	simian
	0.19694	mutant
	0.19658	monkey
	0.19548	retroviral
	0.19545	rodent
	0.19358	expression
	0.19252	embryonic
	0.19084	localization
	0.18984	responses
	0.18875	primates
	0.18519	subtypes
	0.18472	genomic
	0.18468	animals
	0.18373	immunological
	0.18273	spongiform
	0.18235	differentiation
	0.18174	signaling
	0.18170	mediated
is_hit	0.38095
	0.32887	cymbals
	0.30943	gong
	0.28556	percussion
	0.27788	gongs
	0.25455	percussive
	0.24919	drum
	0.24647	tambourine
	0.24246	cowbells
	0.23942	hammers
	0.23825	drums
	0.23240	mallet
	0.21790	drummers
	0.21468	claps
	0.21010	kickoff
	0.20361	drumming
	0.20287	snare
	0.20263	drills
	0.20241	groove
	0.20126	chimes
	0.19832	drumbeats
	0.19788	kickoffs
	0.19675	slotting
	0.19566	clanged
	0.19420	chiming
	0.19201	reverberating
	0.18773	chisel
	0.18698	hammering
	0.18675	tempo
	0.18604	scrimmage
	0.18307	downswing
	0.18227	chime
	0.18089	ball
	0.17908	al-Fitr
	0.17902	chisels
	0.17883	grooves
	0.17796	upfield
	0.17792	clanging
	0.17782	putters
	0.17689	equalised
	0.17463	returners
	0.17355	clang
	0.17169	scored
	0.17144	percussionist
	0.17082	touchdown
	0.16952	solos
	0.16863	nail
	0.16786	conga
	0.16516	syncopated
	0.16488	cornerback
	0.16456	jackhammers
is_cheap	0.38400
	0.24410	jotting
	0.23893	pencils
	0.23594	crayons
	0.22997	sportswriter
	0.22861	scribbling
	0.22585	sportswriters
	0.20656	jot
	0.20630	laxatives
	0.20607	expats
	0.20561	defaulters
	0.20476	pens
	0.20347	timetables
	0.19963	sleepovers
	0.19962	fining
	0.19944	trippers
	0.19721	expatriates
	0.19428	commutes
	0.19412	tiebreakers
	0.19249	busses
	0.19065	weeklies
	0.18928	shuttled
	0.18793	weekly
	0.18705	holidaying
	0.18683	redraft
	0.18677	commuted
	0.18646	photocopy
	0.18573	ballgames
	0.18561	fulltime
	0.18422	refills
	0.18389	bused
	0.18348	multimillionaires
	0.18346	weeknights
	0.18345	mid-week
	0.18264	knead
	0.18258	shuttling
	0.18257	vacationing
	0.18133	mins
	0.18116	roommates
	0.17964	whisk
	0.17946	schoolwork
	0.17927	fortnightly
	0.17913	longhand
	0.17878	undecideds
	0.17851	ers
	0.17822	yachtsmen
	0.17762	timetable
	0.17734	slacking
	0.17455	gruel
	0.17437	holidaymakers
	0.17294	plying
has_a_sting	0.38462
	0.34340	wasps
	0.33451	hornet
	0.33049	stings
	0.32126	wasp
	0.31769	honeybee
	0.30336	swarms
	0.29991	hornets
	0.29163	honeybees
	0.26582	scorpions
	0.25835	scorpion
	0.25408	jellyfish
	0.25132	bee
	0.25053	swarm
	0.23782	beekeepers
	0.23435	stung
	0.22668	bees
	0.22608	venom
	0.21827	bedbug
	0.21592	pollinators
	0.21136	hives
	0.21121	sting
	0.19956	bedbugs
	0.18778	toxin
	0.18719	ants
	0.18689	beekeeping
	0.18531	beekeeper
	0.18274	botulinum
	0.18244	mite
	0.18143	termites
	0.17899	paralyzes
	0.17892	gadfly
	0.17890	spellers
	0.17652	venomous
	0.17623	dengue
	0.17556	hive
	0.17511	pollinating
	0.17396	entomologist
	0.17392	swarming
	0.17379	mid-1998
	0.17284	mites
	0.17181	locusts
	0.16934	paralyze
	0.16820	stinging
	0.16786	parasitic
	0.16606	pollination
	0.16546	d'Affaires
	0.16344	mid-1997
	0.16193	mosquitoes
	0.15906	ragweed
	0.15824	subtypes
has_jaws	0.38462
	0.30712	crocodiles
	0.29725	hyenas
	0.25442	crocodile
	0.24909	alligator
	0.24585	termite
	0.23957	hyena
	0.23631	cheetahs
	0.23138	orangutans
	0.23047	alligators
	0.22783	extrajudicial
	0.21954	jackals
	0.21294	termites
	0.20970	clamping
	0.20261	clamp
	0.20006	rhinos
	0.19536	al-Bashir
	0.19436	hippos
	0.19419	victimizing
	0.19326	evictions
	0.19247	leopards
	0.19016	hominids
	0.18663	encroachments
	0.18543	antelopes
	0.18297	al-Dulaimi
	0.17986	baboons
	0.17961	janjaweed
	0.17945	intercommunal
	0.17933	depredations
	0.17653	reoccupation
	0.17557	illegalities
	0.17428	clamps
	0.17290	koalas
	0.17236	racketeers
	0.17172	carnivores
	0.17089	malpractices
	0.17074	conditionalities
	0.17033	jaguars
	0.17025	chimpanzees
	0.16987	antidemocratic
	0.16948	president/general
	0.16838	al-Turki
	0.16717	pythons
	0.16711	hominid
	0.16710	jaws
	0.16644	terminations
	0.16579	inviolability
	0.16552	preyed
	0.16549	verifiers
	0.16525	undercount
	0.16518	interpellation
has_tentacles	0.38462
	0.30955	squid
	0.25178	jellyfish
	0.25160	crustaceans
	0.24305	shrimps
	0.24182	octopus
	0.23789	slug
	0.23087	mollusks
	0.22823	prawn
	0.22587	prawns
	0.21718	tentacles
	0.20528	washingtonpost.com
	0.19562	urchins
	0.19373	calamari
	0.18435	plankton
	0.18401	slugs
	0.18285	invertebrates
	0.17679	oceanographer
	0.17667	toothfish
	0.16775	deveined
	0.16301	krill
	0.15866	eels
	0.15777	cockles
	0.15550	phytoplankton
	0.15361	telegram.com
	0.15300	submersibles
	0.15133	overfished
	0.15008	overfishing
	0.15001	snakeheads
	0.14641	ikan
	0.14583	sharks
	0.14538	grata
	0.14181	boatpeople
	0.14050	shortlisted
	0.13858	barnacles
	0.13816	al-Majid
	0.13794	parsed
	0.13567	clams
	0.13562	drifters
	0.13405	mid-1993
	0.13093	lobsters
	0.12907	amoeba
	0.12852	monkfish
	0.12753	strandings
	0.12743	corals
	0.12707	briny
	0.12681	backrower
	0.12641	crabs
	0.12570	blacklists
	0.12550	gelatinous
	0.12549	dispersants
has_two_wings	0.38462
	0.33258	aerobatic
	0.32396	aerobatics
	0.30401	flight
	0.30310	flown
	0.28103	airworthiness
	0.25793	airspace
	0.25427	gliders
	0.25356	glider
	0.25082	aircraft
	0.24515	aeroplane
	0.24348	airplane
	0.24319	takeoff
	0.23667	easyJet
	0.23547	overflying
	0.23546	aircrafts
	0.23467	aviation
	0.23232	dove
	0.23224	spaceflight
	0.23113	airplanes
	0.22467	flew
	0.22432	flights
	0.22054	unmanned
	0.21272	aeronautics
	0.21206	airshow
	0.21088	piloted
	0.20946	suborbital
	0.20932	jetliners
	0.20893	aeronautical
	0.20730	sorties
	0.20664	flying
	0.20626	airliners
	0.20620	pilotless
	0.20524	pilots
	0.20460	fly
	0.20078	overflights
	0.20024	turboprop
	0.19482	avionics
	0.19190	planes
	0.19002	microgravity
	0.18954	helicopter
	0.18864	desde
	0.18575	aerospace
	0.18412	airfield
	0.18385	biplane
	0.18338	liftoff
	0.18323	overfly
	0.18249	ultralight
	0.18098	butterfly
	0.18079	plane
	0.17814	skydivers
is_for_leisure_pleasure	0.38462
	0.31498	skippered
	0.31246	dinghies
	0.29119	moored
	0.28570	multihull
	0.28400	dinghy
	0.28364	catamaran
	0.27756	sailing
	0.27512	chartering
	0.27265	yacht
	0.26998	yachts
	0.26383	berthed
	0.26335	barge
	0.26151	motorboats
	0.25684	crewed
	0.25585	capsized
	0.25492	capsizing
	0.25364	moorings
	0.25119	regattas
	0.24572	coauthor
	0.24526	rowed
	0.24434	capsize
	0.23996	boats
	0.23714	powerboat
	0.23571	boatlift
	0.23554	houseboat
	0.23436	boat
	0.23404	motorboat
	0.23342	book
	0.23247	barges
	0.23054	wharves
	0.22618	skiffs
	0.22331	aground
	0.22169	cruising
	0.22111	yachtsmen
	0.21948	sailboats
	0.21790	sloop
	0.21776	disembark
	0.21680	reprinted
	0.21642	unseaworthy
	0.21493	author
	0.21452	sailed
	0.21415	pontoons
	0.21375	ruminations
	0.21351	schooner
	0.21347	sailings
	0.21303	entitled
	0.21165	oceangoing
	0.21148	boathouse
	0.21137	motored
	0.21039	pontoon
is_played_by_musicians	0.38462
	0.43506	vocals
	0.42801	drums
	0.40030	percussionist
	0.39895	percussion
	0.39278	bassist
	0.39249	sax
	0.38088	saxophone
	0.37760	saxophonist
	0.37687	drummer
	0.37671	vocalist
	0.37102	solos
	0.36566	keyboardist
	0.35581	guitarist
	0.35480	trombone
	0.35103	vocalists
	0.34187	tenor
	0.33385	instrumentalists
	0.33381	clarinet
	0.33340	drummers
	0.33270	guitarists
	0.33092	vocal
	0.32827	guitar
	0.32644	soloist
	0.32373	trombonist
	0.31834	synthesizer
	0.31751	synthesizers
	0.31402	arranger
	0.31027	bass
	0.30933	soloists
	0.30873	trumpet
	0.30577	clarinetist
	0.30569	drum
	0.30327	drumming
	0.30326	synth
	0.30318	guitars
	0.30294	cymbals
	0.30121	tambourine
	0.29948	keyboards
	0.29827	baritone
	0.29547	orchestral
	0.29274	bandleader
	0.28916	harmonica
	0.28829	riffs
	0.28787	sideman
	0.28786	percussive
	0.28198	drumbeats
	0.28195	acoustic
	0.28004	harmonies
	0.27971	orchestrations
	0.27853	instrumental
has_a_segmented_body	0.38710
	0.25571	caterpillar
	0.23425	ant
	0.23214	worm
	0.22896	iRobot
	0.22188	parasitic
	0.22053	scorpion
	0.21629	infects
	0.21217	caterpillars
	0.20932	malware
	0.19303	parasite
	0.19185	adware
	0.19097	infestation
	0.19047	infestations
	0.18556	ants
	0.18529	termites
	0.18471	worms
	0.18346	scorpions
	0.18333	earthworms
	0.18320	tiremaker
	0.17858	grubs
	0.17561	vulnerabilities
	0.17263	bedbug
	0.17178	d'Affaires
	0.17030	larvae
	0.16563	encyclical
	0.16527	paralyzes
	0.16271	termite
	0.16214	spyware
	0.16154	parasites
	0.15963	amoeba
	0.15921	mites
	0.15888	washingtonpost.com
	0.15656	bedbugs
	0.15563	aphids
	0.15421	symbiotic
	0.15312	cockroach
	0.15291	inflicts
	0.15257	crawlers
	0.15204	infecting
	0.15112	unclassified
	0.14888	borer
	0.14636	viruses
	0.14554	venomous
	0.14543	tarantula
	0.14504	analyzes
	0.14431	microbe
	0.14358	al-Dulaimi
	0.14230	wasps
	0.14192	malicious
	0.14180	wasp
is_a_symbol	0.38710
	0.21853	commemorated
	0.21565	rededication
	0.21394	rose
	0.21242	banner
	0.21029	emblem
	0.20836	insignia
	0.20537	daffodil
	0.20403	badge
	0.20368	commemorations
	0.20333	grata
	0.20097	honors
	0.20006	remembrance
	0.19764	commemorates
	0.19444	motto
	0.18979	emblems
	0.18933	commemoration
	0.18903	laurel
	0.18869	honorees
	0.18867	symbol
	0.18804	commemorating
	0.18671	marque
	0.18470	disbandment
	0.18454	salutes
	0.18185	brigadier
	0.18006	saluted
	0.17879	carnation
	0.17812	poppies
	0.17756	honored
	0.17708	florists
	0.17666	mark
	0.17492	ruminations
	0.17104	listings
	0.16938	eulogized
	0.16893	crest
	0.16741	commemorate
	0.16713	proclamation
	0.16610	florist
	0.16574	spokewoman
	0.16553	ranks
	0.16531	honoring
	0.16374	badges
	0.16219	washingtonpost.com
	0.16080	dlr
	0.16073	poppy
	0.16037	memorial
	0.16015	rallying
	0.15809	rededicated
	0.15808	unfurled
	0.15777	commendation
	0.15694	unfurling
is_found_in_parks	0.38889
	0.30705	hitters
	0.28517	hitter
	0.28474	playoffs
	0.27700	teammates
	0.26613	benched
	0.26281	offseason
	0.25777	goals
	0.25680	offense
	0.25404	puck
	0.25322	hockey
	0.25115	defensively
	0.24460	goalie
	0.24210	goalies
	0.24143	squirrels
	0.24112	hitting
	0.24071	preseason
	0.24061	outfield
	0.23947	goal
	0.23683	pucks
	0.23585	outfielders
	0.23550	coyotes
	0.23491	batted
	0.23398	defensive
	0.23353	scorer
	0.23344	swing
	0.23279	scoring
	0.23207	outfielder
	0.23203	coached
	0.23152	goaltender
	0.23141	lefties
	0.23125	offensively
	0.23009	scrimmage
	0.22672	postseason
	0.22471	scorers
	0.22471	players
	0.22429	playoff
	0.22119	basketball
	0.21999	gameplan
	0.21980	coaching
	0.21828	playing
	0.21805	hunting
	0.21692	teams
	0.21659	shooting
	0.21617	league
	0.21570	batting
	0.21502	rebounds
	0.21476	scored
	0.21307	geese
	0.21276	opponents
	0.21254	deer
is_striped	0.38889
	0.21954	skunks
	0.21512	bandana
	0.20884	bandannas
	0.20577	keffiyeh
	0.20140	bandanna
	0.19954	bandanas
	0.19579	beekeeper
	0.18645	skunk
	0.18509	wasps
	0.18266	hornet
	0.18098	hyena
	0.17519	raccoon
	0.17372	honeybees
	0.17303	hyenas
	0.17075	honeybee
